,comm_1
16774,2281149956
16775,1240392186
16776,204307727
16777,536840523
16778,594723838
16779,50678035
16780,1299808046433042432
16781,279304973
16782,1182973364
16783,447903968
16784,1040746472210399232
16785,1142603597353496582
16786,1346200468016525312
16787,1264988496885940226
16788,1304483728656404483
16789,4217340117
16790,1354836894744506370
16791,988715761
16792,254874072
16793,1223383395369136129
16794,1333005412656930816
16795,3254835796
16796,1714702182
16797,1165035699885789189
16798,2977332046
16799,1350157357
16800,93013527
16801,2465253895
16802,299742420
16803,335079111
16804,519812508
16805,1042060677102403585
16806,183668514
16807,776134541408952320
16808,127943857
16809,479997249
16810,636908009
16811,3295208955
16812,1322750185
16813,364878367
16814,216535976
16815,491644641
16816,1273575836919238657
16817,224660518
16818,3146617168
16819,1266031488325365770
16820,2502233379
16821,98978680
16822,778950481536311296
16823,329980288
16824,254687033
16825,193831082
16826,384479536
16827,1058431608108261376
16828,1468576285
16829,1227425921457672192
16830,1358496094041362435
16831,864297239308623874
16832,2279532121
16833,159951797
16834,1261286936842571776
16835,728983779742781449
16836,148591544
16837,1149466740562321408
16838,321791509
16839,336587847
16840,3918688756
16841,1172515975297740803
16842,1149686188393017344
16843,1149492167070629888
16844,143859469
16845,190793394
16846,1379554375
16847,1151691321687662593
16848,4310162237
16849,33024510
16850,2377177987
16851,967485021991919621
16852,146591803
16853,192246573
16854,324646945
16855,38889939
16856,634675227
16857,1247756365
16858,1303580546556198912
16859,3091409849
16860,168680479
16861,840750128
16862,824803071905628160
16863,85123028
16864,713692427
16865,128263619
16866,117919873
16867,67763973
16868,37084373
16869,1288038055719337984
16870,1280993524469596160
16871,990237445068386304
16872,40409158
16873,127990169
16874,136838022
16875,777174464752656385
16876,1368358284688846850
16877,99094351
16878,3709156353
16879,1188913757080211462
16880,816616194971201536
16881,874119200205418497
16882,153155727
16883,2881298375
16884,391762179
16885,438042045
16886,208563398
16887,2617224901
16888,1346802220390637569
16889,484399936
16890,1438846776
16891,518019234
16892,102824289
16893,149616090
16894,168933236
16895,193189356
16896,160343476
16897,2184576314
16898,1917992215
16899,190323575
16900,160243624
16901,241247552
16902,170433827
16903,2972447404
16904,1141808977229090817
16905,1295553013030039559
16906,1037731604196728833
16907,571881753
16908,1160962657
16909,159906302
16910,1233947923056123911
16911,2178114513
16912,1178566250
16913,2157968311
16914,376447682
16915,145021392
16916,185034282
16917,327133082
16918,951479809187729408
16919,1265340518
16920,257194757
16921,583015215
16922,1616319282
16923,175666439
16924,155390892
16925,797843442210603012
16926,2740605262
16927,1196951117705490434
16928,455968551
16929,106502690
16930,770357359
16931,3674571801
16932,328828950
16933,319916123
16934,180847336
16935,382809022
16936,171633001
16937,194978116
16938,1057052247123812352
16939,196453975
16940,1882142424
16941,1153836420894744576
16942,3453177377
16943,153092008
16944,59605039
16945,1245015915642736642
16946,155975642
16947,1219977784325484544
16948,2395337552
16949,334965114
16950,1316120581394386944
16951,1332326508
16952,2372273293
16953,69758276
16954,183722632
16955,154664219
16956,74727242
16957,1352600401
16958,2784694421
16959,1350799987697922048
16960,775140269071171589
16961,119273582
16962,1294795841300037632
16963,57086455
16964,1035614056328175616
16965,1360583610
16966,395665990
16967,2445301891
16968,1197584635502440448
16969,631608137
16970,154693502
16971,155753159
16972,193386038
16973,1869581977
16974,144287340
16975,1036347290703802368
16976,394448415
16977,869208187911753730
16978,17637728
16979,765376129058369536
16980,619453055
16981,172175345
16982,1260218403505287170
16983,3342152410
16984,390405895
16985,1112178861977075713
16986,2770741533
16987,716385448654929920
16988,61633358
16989,1177390227578642434
16990,114526843
16991,343143035
16992,1141194924697817089
16993,1320145003277156353
16994,2267671520
16995,10427162
16996,55837807
16997,1677027607
16998,11636302
16999,65090367
17000,12725692
17001,40925330
17002,17897222
17003,164408349
17004,1509340274
17005,343826408
17006,1069748498063593478
17007,973248883
17008,824223656
17009,1308533379659427840
17010,438843437
17011,4498519701
17012,134991183
17013,27803439
17014,302947829
17015,620985621
17016,17105128
17017,246102773
17018,970095292119961601
17019,278787352
17020,1364355655981797377
17021,308169027
17022,3044735043
17023,1259954839737503750
17024,134590539
17025,192319838
17026,1385413520
17027,2530987818
17028,379397321
17029,1654379617
17030,13399182
17031,1315462867429273600
17032,2799224644
17033,1311337495
17034,2893266730
17035,257263702
17036,1030063258768691200
17037,1961749778
17038,287502592
17039,144599300
17040,27586430
17041,5033321
17042,2431166646
17043,705133882
17044,403786635
17045,2338643536
17046,374290255
17047,4861078497
17048,90677444
17049,2266520852
17050,4627423997
17051,1196574364625506304
17052,250802466
17053,635052603
17054,1160776646
17055,1114246405768536065
17056,315992271
17057,90545134
17058,177342424
17059,920748746182418432
17060,1467914340
17061,752232822
17062,289730232
17063,492519780
17064,3332130657
17065,1057382977259352064
17066,913025083597377536
17067,373794049
17068,253525938
17069,1242566925785485314
17070,920082176
17071,820090699672682496
17072,568729901
17073,831187769405894656
17074,1429204638
17075,1309888986941468674
17076,4552866855
17077,124321494
17078,846373550160273409
17079,596251856
17080,1158982622
17081,1280236583086624771
17082,1316561217624969216
17083,3399387839
17084,142829070
17085,707543122352410624
17086,419525370
17087,1230584998593515520
17088,4822487164
17089,752356802
17090,2693713508
17091,2593605120
17092,284144846
17093,1239952087527706634
17094,48007268
17095,96188622
17096,802663853226074112
17097,2535614959
17098,1229858283541889024
17099,201826074
17100,1201632565058252801
17101,505551531
17102,161529090
17103,985907108
17104,156637398
17105,158974302
17106,2416156812
17107,146069184
17108,236658816
17109,340064470
17110,1347366811
17111,1092251825603072000
17112,1250228342
17113,2889195315
17114,4033506796
17115,434985065
17116,966760245845549059
17117,1233175224260157442
17118,145813205
17119,2227923436
17120,1235842105966071809
17121,150503387
17122,127402354
17123,1062413284215848963
17124,998919052012806149
17125,173861700
17126,305413243
17127,1274125188242825221
17128,51168627
17129,571327361
17130,4127311558
17131,508351841
17132,1024833500
17133,326278321
17134,2872912198
17135,90464201
17136,2942875288
17137,1053470284630683648
17138,1169756487612358656
17139,1347551156
17140,1511738096
17141,95433157
17142,569325204
17143,251900320
17144,1323686922217267202
17145,71348621
17146,1305246780045623299
17147,1003045182420475905
17148,987450380
17149,440492105
17150,436047359
17151,324489857
17152,373096582
17153,965670048005349376
17154,770542945
17155,198030836
17156,942619238
17157,1201863298175655949
17158,1469799768
17159,128030544
17160,1336814472204341248
17161,208545116
17162,144984618
17163,3170981873
17164,737226774
17165,60008007
17166,154753354
17167,151045358
17168,1222423229316333568
17169,181023894
17170,153204650
17171,965217715807023104
17172,382222532
17173,40099100
17174,597021449
17175,32702499
17176,209290194
17177,1205604058054168576
17178,2234594107
17179,3347264195
17180,191905571
17181,2372271513
17182,2336211387
17183,1341085534073069569
17184,596742871
17185,1708813938
17186,2645694343
17187,431691687
17188,2693534743
17189,2446573070
17190,1626569310
17191,1182119776006660097
17192,2420794266
17193,143156457
17194,3027008761
17195,2731279367
17196,205971415
17197,210972271
17198,1947393690
17199,238815025
17200,1245479794151772167
17201,746092887935455232
17202,2806480757
17203,208687574
17204,1337118149997694976
17205,100302259
17206,2645854853
17207,1250904628851625985
17208,620305819
17209,250339837
17210,740017267308630017
17211,1574012707
17212,4828121290
17213,1299715526529351680
17214,196434595
17215,141329420
17216,594798576
17217,1247887554411552779
17218,196139276
17219,867109742
17220,732546276076736513
17221,189378709
17222,485084363
17223,1260068436048252928
17224,883808683230101504
17225,866713134
17226,331916940
17227,352305915
17228,1019190055536070656
17229,165109542
17230,154738110
17231,383864423
17232,3122730435
17233,3296269040
17234,1280699730104848389
17235,189634899
17236,184134867
17237,2919883156
17238,2455408164
17239,1245024901
17240,147218237
17241,2331854983
17242,194429808
17243,1013160867226177536
17244,820231555
17245,490841563
17246,4197473325
17247,435988823
17248,163189129
17249,2772199487
17250,935647876314796032
17251,212643109
17252,156101418
17253,1240073312065196032
17254,197552598
17255,134841165
17256,211685442
17257,2668381278
17258,1114000484359200769
17259,917045885187641344
17260,15457168
17261,394816861
17262,94826247
17263,146685464
17264,281187085
17265,31546898
17266,2178330104
17267,2951675945
17268,1170834626899787777
17269,1032780151413714944
17270,1152940130593923073
17271,1373331087020199936
17272,4155936063
17273,80053041
17274,277314874
17275,1287951481602297858
17276,1052058230342455296
17277,185420245
17278,863857170
17279,194241001
17280,1113558527862366208
17281,3318228004
17282,289709303
17283,62674785
17284,1347901545690648577
17285,2279945105
17286,1156622305801510912
17287,922871213785075714
17288,380557992
17289,614761323
17290,335002402
17291,2341185654
17292,344994538
17293,37091452
17294,417443041
17295,828596237813297156
17296,785342061801246720
17297,3307455832
17298,113663451
17299,3080774247
17300,212757361
17301,2702016566
17302,1105537207065108481
17303,1160303024855760896
17304,1018800489004240898
17305,1416321378
17306,2431086664
17307,63577835
17308,966196641224183808
17309,455017874
17310,1345834468695805952
17311,299357084
17312,731630970
17313,323528708
17314,169574592
17315,1683928806
17316,754824618159013888
17317,1348274856228483072
17318,179174857
17319,363330068
17320,737064023951298560
17321,372624003
17322,4920421845
17323,861299384880947200
17324,1481155772
17325,3360722351
17326,1310281362197352451
17327,151918923
17328,259491375
17329,1284925471445127171
17330,1251691045223649283
17331,157821211
17332,1366464857395109888
17333,879718000039010304
17334,4546139842
17335,189282258
17336,2555672165
17337,1167797841575723008
17338,43167904
17339,2822019899
17340,764273495085871105
17341,1080233630247591936
17342,841805564
17343,2416164962
17344,164851455
17345,2447953159
17346,388676577
17347,1140738747564253184
17348,3885960087
17349,145339827
17350,1145851491397308417
17351,2398526442
17352,759925364122497024
17353,556632336
17354,2361585750
17355,719371537
17356,1462248667
17357,912500989
17358,1246906948047581184
17359,387348237
17360,1098711044753707008
17361,359016361
17362,170793720
17363,1220151193
17364,115701187
17365,993912632783421440
17366,2763526672
17367,924831814165848064
17368,81122215
17369,139909513
17370,239723082
17371,915651426336038917
17372,725333329420099584
17373,106300390
17374,1262875065521184769
17375,181279520
17376,716309133218209792
17377,146554860
17378,2352293238
17379,956317848
17380,1340827949466079235
17381,187355261
17382,146496506
17383,238392779
17384,912318170622545920
17385,147468677
17386,2936372735
17387,1017092128713990144
17388,775147722231910400
17389,2402065369
17390,1421218686
17391,1142790233764839429
17392,297047437
17393,1355897037682831360
17394,635579175
17395,489578619
17396,138250133
17397,332003162
17398,3322153582
17399,2898248405
17400,182170115
17401,2532023327
17402,1654124605
17403,941330092709564416
17404,172078612
17405,195955983
17406,114585592
17407,169202761
17408,725109201299714048
17409,174076304
17410,2862927019
17411,123112516
17412,955952382
17413,866528455
17414,1346573844631482369
17415,896339665
17416,1143810060
17417,4766768640
17418,1210480778
17419,1155557011100188676
17420,314094237
17421,126353156
17422,225235145
17423,1274453817887789056
17424,3100672497
17425,2284347960
17426,947996207863009280
17427,404398175
17428,35555281
17429,363821504
17430,152747199
17431,296330347
17432,76519963
17433,185835639
17434,234480927
17435,264288624
17436,103723500
17437,711704448
17438,35727892
17439,948623186
17440,1077774856983363584
17441,1486009549
17442,903179275200860160
17443,4029010581
17444,1340710190
17445,199475450
17446,4354336468
17447,3161509474
17448,133953362
17449,1216703367910699008
17450,787799941838151680
17451,358131078
17452,580297119
17453,1204887925886013440
17454,2156398361
17455,2299931495
17456,1360855466
17457,1416708114
17458,769372906900090880
17459,2227657820
17460,1210852209795072000
17461,1069202613533634560
17462,1034825511720157185
17463,811002252
17464,970041207920488448
17465,126075161
17466,751147646
17467,405235817
17468,52238304
17469,161933526
17470,1359119566320906241
17471,182174813
17472,1356281173278908418
17473,1356250030953418754
17474,954869107379396610
17475,1097856826048163840
17476,603298308
17477,398644017
17478,1362701162
17479,147741744
17480,378505959
17481,1178825973086769152
17482,1032459532671311872
17483,129258272
17484,108313351
17485,168317458
17486,853530721
17487,178823441
17488,98275521
17489,394230108
17490,453938558
17491,952871743445700610
17492,1285977348
17493,942927902554849280
17494,73107311
17495,1214217010751520768
17496,733656433141678080
17497,488976727
17498,2358769113
17499,144161306
17500,157441348
17501,4749283865
17502,754148220658446336
17503,257242592
17504,4780182268
17505,1310703436887982080
17506,190935835
17507,921361584
17508,73168299
17509,1267912008768335873
17510,3652678755
17511,3030297088
17512,158233577
17513,46367966
17514,138261504
17515,1213456970256019456
17516,3300461865
17517,1383390438
17518,797054094
17519,141695343
17520,285739711
17521,68591970
17522,150344708
17523,50925952
17524,124637931
17525,928811934
17526,1078699274999922689
17527,2160812840
17528,2895565085
17529,1270871664
17530,126432916
17531,2319446535
17532,197979535
17533,1087552931883298816
17534,813909331
17535,999343274413514752
17536,700819061031047168
17537,772764667752157184
17538,2823769299
17539,222649929
17540,37312595
17541,155017742
17542,310851569
17543,718224297869864963
17544,1205218322909933570
17545,806554621116350465
17546,3347285321
17547,397607207
17548,1275830232000475142
17549,827066509
17550,290880929
17551,314361072
17552,194331907
17553,1335362240589991944
17554,312081056
17555,165033288
17556,1332367473925103621
17557,2484029928
17558,724598325857673216
17559,1086810923241820160
17560,1220097334991839238
17561,867396710854774787
17562,747277550758436865
17563,1194617698124255240
17564,1007820205601574914
17565,1075890461070508033
17566,555800839
17567,1176155085484756993
17568,7178612
17569,1140317361821626368
17570,906631609985781761
17571,842903291172470784
17572,414384736
17573,168945089
17574,450089254
17575,348432729
17576,556034685
17577,113666527
17578,88034667
17579,2231832291
17580,470441221
17581,2321872682
17582,280596656
17583,1052238642993922048
17584,969040309
17585,382269031
17586,2608918643
17587,1032457518625239040
17588,160940681
17589,124627222
17590,134968181
17591,895689450
17592,2424397513
17593,862392738087665665
17594,161499679
17595,161144768
17596,2924364578
17597,143913042
17598,56776483
17599,299894452
17600,2523825218
17601,2577433808
17602,2714357890
17603,3027553581
17604,374666658
17605,295928937
17606,526619743
17607,2876549013
17608,379934976
17609,1327647355198459906
17610,185275723
17611,2878228660
17612,896830289070182402
17613,190981118
17614,581911635
17615,2282532421
17616,56044829
17617,3406024732
17618,1202529474
17619,965023412
17620,880566605750644736
17621,1689380767
17622,197116104
17623,1976999304
17624,4805379683
17625,1095340499072765952
17626,187520787
17627,2736174937
17628,929763719457968128
17629,348550859
17630,7377622
17631,134296976
17632,20156540
17633,15029095
17634,291866648
17635,617362019
17636,3077292416
17637,217933191
17638,254727812
17639,579495237
17640,2445113661
17641,39219117
17642,790931413197582336
17643,1364146462683242496
17644,2190437776
17645,1187256756
17646,1204213617400467457
17647,192322845
17648,1080821737
17649,2569609512
17650,58714177
17651,221251655
17652,35623059
17653,213780123
17654,1129218913
17655,235559928
17656,452972677
17657,548896813
17658,2427252966
17659,258083794
17660,738682995758895104
17661,4909554106
17662,303386674
17663,153815917
17664,329823575
17665,3104852338
17666,350390399
17667,150371630
17668,3239016197
17669,132014476
17670,117651070
17671,232180988
17672,135313102
17673,133381258
17674,723312856603738112
17675,1297645076252971012
17676,1220474308071514113
17677,487604544
17678,1226348307875758080
17679,120199297
17680,286364198
17681,4892268489
17682,1366905507563323394
17683,1088796412320583681
17684,184654869
17685,200511382
17686,1288880218334265345
17687,152116110
17688,4578214276
17689,126330851
17690,1226502419988828161
17691,184580811
17692,4026579689
17693,1029510434594975746
17694,2391909106
17695,760196308938395648
17696,205976278
17697,416322549
17698,941077374929657856
17699,2993127844
17700,1273682753523875841
17701,3000069317
17702,2603971238
17703,1236727030970015750
17704,907520195417296896
17705,1363986985715662850
17706,69866060
17707,7802892
17708,1210040694183809024
17709,194459450
17710,271719700
17711,801267667806158849
17712,2474251159
17713,1019076555308445696
17714,3842156183
17715,153227851
17716,1230285464990633989
17717,973310713
17718,468040173
17719,3807320535
17720,1296266243704594432
17721,502027453
17722,1325971011305672706
17723,1171243650396971009
17724,1180267700934909952
17725,1163085730551402501
17726,173946210
17727,548077746
17728,144280562
17729,334969152
17730,308744013
17731,68551123
17732,2314852895
17733,821783028
17734,949379615713382401
17735,1288600583478411269
17736,1134273294247628800
17737,1164324695912718337
17738,855624726
17739,1295871446548455424
17740,1072867820910702592
17741,778397810
17742,719910049
17743,1912716470
17744,314228431
17745,36150479
17746,1356676698943725581
17747,118832528
17748,60205648
17749,949125359949135872
17750,782816633224036352
17751,619712099
17752,45981105
17753,1083021004929155072
17754,1223173406
17755,241249583
17756,846758318634909699
17757,268387275
17758,982340198
17759,2702146094
17760,157863662
17761,1122819460715433985
17762,1336334464092229634
17763,143998353
17764,994919058373009408
17765,105446139
17766,1424040612
17767,957365200365158401
17768,1109555465766293505
17769,809055115
17770,3809082676
17771,75117766
17772,197183612
17773,976146259982635008
17774,548045235
17775,910627677119352832
17776,1035286907863920641
17777,845674183052943363
17778,4860128765
17779,45053279
17780,1681691281
17781,187252834
17782,78149948
17783,1012460613505896449
17784,45402720
17785,1287575446465523713
17786,1117447810675302401
17787,160539220
17788,941443124706140160
17789,180747505
17790,1551537043
17791,753480312
17792,1310078541963440128
17793,1213630003549573120
17794,909520300592828417
17795,186658141
17796,393216002
17797,2440409088
17798,487170803
17799,150420242
17800,1223207687770513409
17801,1350862728697696257
17802,1263326653238951937
17803,79672462
17804,1202951216512282626
17805,289118417
17806,2928105994
17807,1164554541414670336
17808,167907705
17809,2397012764
17810,776423706402971648
17811,830912700557512709
17812,1284829958167298050
17813,180152744
17814,1407604644
17815,123374658
17816,20723512
17817,191017020
17818,841091866078539776
17819,1236440263230357505
17820,799164709807280128
17821,311731444
17822,1292259254024523777
17823,205996335
17824,1037836552729255937
17825,212059820
17826,140235303
17827,895879952
17828,2191625292
17829,43748845
17830,18433503
17831,350628266
17832,1643451271
17833,35943987
17834,322729258
17835,1242123742983131138
17836,235653816
17837,2157279348
17838,157760780
17839,1296771969329881095
17840,2279476794
17841,2445364141
17842,339339668
17843,65773677
17844,2338377464
17845,547268691
17846,395405345
17847,266747048
17848,1358453083
17849,99888564
17850,2544567618
17851,69059107
17852,1341453867045810179
17853,228717827
17854,1320167248154296321
17855,541325828
17856,146648001
17857,2273904519
17858,219835705
17859,1228148972
17860,715738831090229248
17861,73882160
17862,2650034074
17863,842695100
17864,3287974414
17865,29707352
17866,226955231
17867,809892919129817089
17868,141280115
17869,2350012362
17870,214516796
17871,39565241
17872,573251405
17873,53387775
17874,32184719
17875,892149047796039682
17876,1333609988741324800
17877,905165068454813698
17878,174460637
17879,454230311
17880,1510904856
17881,1277301975206502400
17882,1171303843814092801
17883,2336969852
17884,80471026
17885,770497645
17886,184581602
17887,3117023434
17888,766370042187485184
17889,840511843
17890,75876915
17891,1239952127566413824
17892,2834702403
17893,4721313463
17894,216801295
17895,1468644384
17896,385677102
17897,17971830
17898,1729371104
17899,576611597
17900,1130482834550992896
17901,1164917611320283136
17902,332543511
17903,1301615215176568832
17904,182925466
17905,2400567445
17906,1297390837
17907,1206366696203866113
17908,1183813972815962114
17909,140980147
17910,2379696240
17911,828327429844369409
17912,1174340723581292545
17913,1662535304
17914,473890472
17915,4636031733
17916,1357531572610736129
17917,316068412
17918,144891873
17919,283775174
17920,967201095712952321
17921,790259987494866944
17922,1121229339763384320
17923,1033318097636286464
17924,942770938147430400
17925,162039572
17926,790536183910653952
17927,1209160666382245888
17928,1155786604704927744
17929,176974376
17930,1179917536126816256
17931,151611653
17932,312894277
17933,990632027316801542
17934,839725304302211072
17935,288001364
17936,192223897
17937,3338359467
17938,604995476
17939,330046741
17940,718233057346588672
17941,1277824836
17942,149949941
17943,1038127354739077120
17944,182804533
17945,4474622003
17946,1327556625016688641
17947,712030795410579456
17948,745067553114963970
17949,452555890
17950,324575947
17951,1084939458
17952,194132645
17953,749398325816922112
17954,305672277
17955,323471895
17956,2874156523
17957,196388574
17958,990952746
17959,127851654
17960,166369476
17961,1342926253
17962,1045895704386973697
17963,3293605564
17964,749696618958577664
17965,1048959020
17966,1498943581
17967,162769375
17968,2740107411
17969,209003727
17970,3402023547
17971,112764082
17972,3341414722
17973,37087283
17974,422826801
17975,44394152
17976,2817444740
17977,209144450
17978,538602358
17979,346826139
17980,279706455
17981,1023014382551408645
17982,1351240767591886852
17983,857268405593886721
17984,1363437546
17985,971919787717742593
17986,123601390
17987,4459417233
17988,172353254
17989,1167769251308101634
17990,739110172895903745
17991,127299711
17992,330757260
17993,1041075576012890112
17994,1339760053
17995,759105279430692864
17996,2317742246
17997,1134818094759784448
17998,355038856
17999,1204170850917855232
18000,1252059207106519041
18001,1388584746
18002,935279420
18003,1152559186699591680
18004,147995297
18005,4237170443
18006,1119309515994931200
18007,1369307121314103301
18008,1277981073582907395
18009,1234575325280993282
18010,31385461
18011,241280983
18012,113671065
18013,201234647
18014,923627942768467969
18015,3022268663
18016,4779733966
18017,137351741
18018,826559078050701313
18019,1026965693550526466
18020,900167522
18021,881198519574564864
18022,1342932762181984257
18023,1039652669319770112
18024,128127507
18025,635604538
18026,1370053205086892037
18027,1338784607932739585
18028,1284609921368182790
18029,1295416386156666880
18030,955108360080240640
18031,138312513
18032,2371183357
18033,73208090
18034,746348457007386624
18035,242138972
18036,510750952
18037,852326736264122368
18038,1104388094
18039,170807200
18040,2969160016
18041,349448199
18042,873761250949419008
18043,711234337442816000
18044,1569097310
18045,1137404225108025344
18046,952871054
18047,98880805
18048,151104110
18049,151510588
18050,3991293023
18051,1189005165866733569
18052,1283566936916398080
18053,159990973
18054,147644613
18055,350508181
18056,161239419
18057,4138632795
18058,128621897
18059,1313188538524094464
18060,1440908784
18061,1139505143664259073
18062,162516223
18063,1579326655
18064,3215810809
18065,141450060
18066,1568951060
18067,770750722866577408
18068,168335783
18069,831555451
18070,995438127249526789
18071,153440686
18072,2829803165
18073,353201418
18074,2549476467
18075,338688581
18076,1242844953488830464
18077,196218450
18078,1274103256281645057
18079,1039302237074411520
18080,906685075282124800
18081,884860959478743041
18082,1349846337056075782
18083,4197612563
18084,151251961
18085,164234619
18086,1172297108201836544
18087,1235642089981054977
18088,2570023515
18089,1016636862
18090,923187352914276352
18091,140159380
18092,1045048767601356800
18093,243817631
18094,840291639100899330
18095,1426707871
18096,126800398
18097,4921048149
18098,540434743
18099,1331201697805459458
18100,743758741
18101,2207965686
18102,862058688118480897
18103,43154159
18104,41128345
18105,65418057
18106,40684679
18107,950085594478202880
18108,349021462
18109,283221097
18110,27904594
18111,3000581
18112,1394657004
18113,311703912
18114,902682664058138624
18115,1108550949923180547
18116,86159982
18117,1293238022394257409
18118,839718996
18119,1340043509169057792
18120,1143173028618088448
18121,177531124
18122,247558769
18123,4899431267
18124,193579954
18125,176119552
18126,760312346
18127,853693451837349888
18128,146262066
18129,771161916941168640
18130,1204095611341025282
18131,594570161
18132,94697371
18133,1615667414
18134,1392183650
18135,1262096498399031297
18136,324146195
18137,973988404856795144
18138,967787625661784065
18139,1087679322851344385
18140,171754382
18141,131651804
18142,159139218
18143,2471689291
18144,234596704
18145,37044475
18146,2863284671
18147,1252663955547459586
18148,833755118097010689
18149,859951173104697345
18150,8596402
18151,307621546
18152,573191013
18153,2730097443
18154,172920587
18155,1304845098308579328
18156,897231682385956865
18157,592468423
18158,1017839618987839490
18159,1300453111
18160,563349301
18161,730897878
18162,1308892732333666304
18163,178184902
18164,193020648
18165,890392738667081728
18166,179290854
18167,1544295571
18168,381276807
18169,159131314
18170,1661121440
18171,220453848
18172,1597222548
18173,1029501918564032513
18174,1247301808030191617
18175,433117469
18176,1089668553018695680
18177,1231221477669773312
18178,336242713
18179,1311076972076896257
18180,4153011443
18181,735642077640417283
18182,314824409
18183,1634207976
18184,293192956
18185,392852790
18186,1514983562
18187,158814958
18188,979044674
18189,184130224
18190,2321639246
18191,254333217
18192,551787247
18193,1200574075061645312
18194,1215078256816349184
18195,1222006718344912896
18196,553134478
18197,147716517
18198,335874207
18199,170086875
18200,154967870
18201,866438761688780804
18202,849702297655443456
18203,471552475
18204,101060386
18205,1152755346
18206,1280126575271456768
18207,839182078335926272
18208,213857996
18209,246037559
18210,2840586377
18211,37216149
18212,1283477623465746434
18213,142014736
18214,1046114558832783360
18215,120594535
18216,716475408
18217,201755000
18218,1350873221936119819
18219,68542326
18220,330100434
18221,2256245567
18222,1036649987768311808
18223,1299539942088101888
18224,191596724
18225,1201679218440101889
18226,315449260
18227,172125346
18228,1248332995288801285
18229,883288170
18230,3701352916
18231,841448453163122688
18232,1079352954904346624
18233,273139702
18234,1319598567296741377
18235,3305098461
18236,2266001923
18237,1272970550185545729
18238,910115126832967681
18239,524364476
18240,356417099
18241,751586774
18242,906528942
18243,284014925
18244,1270917100295553026
18245,726919142
18246,228518150
18247,1165124437
18248,189294376
18249,10718792
18250,3328378659
18251,2791282846
18252,69953322
18253,2355150775
18254,717502002
18255,148958167
18256,111600251
18257,3123825856
18258,1945417908
18259,396791253
18260,21203443
18261,2946592859
18262,889911496846823425
18263,2959815729
18264,860258491
18265,325684081
18266,102776532
18267,125883002
18268,1025172291154526212
18269,143544144
18270,1056696241
18271,4856839851
18272,3097263413
18273,1017057000780369920
18274,1207773979928399875
18275,738545830307729408
18276,3925652253
18277,336937138
18278,1164160995054542848
18279,924455617972129792
18280,1086495564424986624
18281,3086825085
18282,177732658
18283,1162046357210828800
18284,1150885036876533760
18285,1129873161955303424
18286,140461350
18287,187350698
18288,1359206209933479947
18289,178091758
18290,1551420468
18291,947745530
18292,1031237894382530560
18293,251815211
18294,57768434
18295,1214258422218014721
18296,234996238
18297,149493823
18298,260820225
18299,1312084390072274944
18300,1339742768
18301,278554624
18302,3031756757
18303,743206798199500800
18304,1081034944980443136
18305,80124913
18306,260773916
18307,1350899572256759811
18308,3422874839
18309,907814141443878912
18310,184069666
18311,1294644105578975233
18312,3004433164
18313,191337158
18314,710603627388395520
18315,327430636
18316,333595645
18317,143514842
18318,701728464597078016
18319,428561643
18320,1009920625
18321,24905712
18322,1154356349565841408
18323,553000102
18324,17626692
18325,166704830
18326,96901611
18327,354692102
18328,900049833603608576
18329,957953906
18330,527793147
18331,968004011508019200
18332,568648111
18333,1162795914764984321
18334,318996082
18335,538437261
18336,1347012902063120391
18337,2776355458
18338,1344589600006828032
18339,221138047
18340,331899332
18341,172919783
18342,199108854
18343,3308686677
18344,321389148
18345,331963261
18346,2168733268
18347,1326910895491076096
18348,831678966532599808
18349,1370536194073899016
18350,611358469
18351,1313244103128346626
18352,1377227124210335745
18353,1171033824693764096
18354,3504635355
18355,252628274
18356,3312045363
18357,1132392783996739584
18358,3374818731
18359,858087305592152064
18360,929499376912912384
18361,1331306093037936654
18362,1362470092320215040
18363,747930224470462465
18364,1246891426614575104
18365,1293245585718484993
18366,273272856
18367,1240911979700682753
18368,188088123
18369,160721883
18370,1347661963594264588
18371,186528862
18372,838226097636507649
18373,790378241185968128
18374,1198792183433891843
18375,842469357192151041
18376,761806056515330048
18377,471520343
18378,968729468885000194
18379,1156248539426693125
18380,1491852109
18381,3959829436
18382,224318255
18383,466139339
18384,1328536519083220992
18385,720992047
18386,447599712
18387,70976165
18388,51824276
18389,3312489561
18390,1300793995627462658
18391,1043813342580756485
18392,154579114
18393,174864434
18394,1224070848996433920
18395,780679423
18396,729696237516115970
18397,2322910415
18398,2734241729
18399,3349535585
18400,2385986570
18401,4132835722
18402,887272848
18403,1640665352
18404,3427903755
18405,1297400295320891392
18406,331937236
18407,1117870516361211905
18408,254317872
18409,48487770
18410,1083713273814548480
18411,94005976
18412,1308578827338240001
18413,1234925484
18414,1905425730
18415,925484959
18416,1468821030
18417,147319521
18418,61843618
18419,1176903171152781312
18420,160762565
18421,276759410
18422,2686869089
18423,254349459
18424,1166168949593124865
18425,364846815
18426,1188344939106787329
18427,877297781823746048
18428,142122077
18429,1072322476594618369
18430,1134576222955028480
18431,17683410
18432,281781606
18433,1163658378733858822
18434,795407623701098497
18435,147083822
18436,150878906
18437,399585824
18438,2294703543
18439,817261712042651648
18440,3000520089
18441,209659788
18442,1358874084235436033
18443,988416240250228737
18444,76465915
18445,1337493414200434689
18446,129181055
18447,915201002
18448,821007001799061505
18449,358479634
18450,1139450634
18451,917072594767089665
