,comm_2
12095,12494882
12096,1132346104811577346
12097,1434172718
12098,1329089296322609152
12099,157163874
12100,822909814149943296
12101,1390581584
12102,1332138982872899586
12103,130509757
12104,1344718110004301825
12105,2349095475
12106,370173172
12107,751088755633717248
12108,1209862268202160130
12109,2591771129
12110,1231677436137549824
12111,1320394862403911680
12112,1000724408
12113,324196436
12114,355853331
12115,310482596
12116,1480434092
12117,177815801
12118,3138626896
12119,87503843
12120,3044373934
12121,196427526
12122,90997529
12123,830986424
12124,807300595619139584
12125,1311809135319617536
12126,969024714
12127,95528390
12128,161369932
12129,927339474689974273
12130,563335807
12131,180469969
12132,142013131
12133,159540656
12134,726193752491081728
12135,985825597
12136,1210011466054717441
12137,188368945
12138,2415346297
12139,186600144
12140,342356219
12141,1596337514
12142,1241543217625149440
12143,749919686
12144,155772441
12145,1205653556050743299
12146,171342346
12147,1259255620252962816
12148,901528761493061632
12149,1078303270865637376
12150,1242409052
12151,1514718750
12152,265680624
12153,855471325955141632
12154,526727593
12155,2238435096
12156,813728644430491648
12157,701065277375705088
12158,913628083034476544
12159,749421732809830400
12160,607823697
12161,880869310356488193
12162,3404769603
12163,2369139404
12164,923623105720999936
12165,1026920738463395840
12166,3049710364
12167,147315550
12168,481385721
12169,1075202440511787008
12170,2149056196
12171,719273370458656773
12172,23230405
12173,15164025
12174,3398047739
12175,1350133081768931329
12176,2970296691
12177,1276876956626231300
12178,371229765
12179,1074444949
12180,803298095907880961
12181,141365885
12182,208904041
12183,925864314
12184,2831825818
12185,383551790
12186,1022606143665958918
12187,1687302396
12188,3413299319
12189,1162050274367868929
12190,115062438
12191,1061110874
12192,211531263
12193,4201366911
12194,2522286311
12195,1158862926536728576
12196,398762232
12197,4043572937
12198,1201333396720500738
12199,143061947
12200,510847765
12201,1238679292017606658
12202,967911266219151360
12203,185489435
12204,27300685
12205,55966512
12206,1069379838
12207,1948348544
12208,159799250
12209,1306667150317363203
12210,144310486
12211,1134797826
12212,1273371729365282818
12213,488711256
12214,928770877
12215,596738215
12216,436331690
12217,1173437389722836993
12218,1217955924213731329
12219,70306213
12220,1115625883119702016
12221,1205857308154179585
12222,1207765658706075648
12223,1202620511718723585
12224,1287187630673862656
12225,496469579
12226,2329106969
12227,1336769373785223170
12228,1261441260239441921
12229,183291026
12230,4311145276
12231,396913486
12232,366644244
12233,1681793366
12234,136418474
12235,745671746481696775
12236,838847190906908672
12237,3435711580
12238,988481840888664067
12239,607748045
12240,1057764783796224001
12241,2277904369
12242,991810534780620801
12243,616685550
12244,160818625
12245,1203396575978033153
12246,138144318
12247,1170144804883378177
12248,164478070
12249,3333174952
12250,165207463
12251,175990221
12252,2590455522
12253,3999366208
12254,1192855166812340225
12255,263432238
12256,1030077762621583360
12257,1289151072
12258,838882476
12259,581097940
12260,52961019
12261,365668836
12262,304160293
12263,471456601
12264,1401108176
12265,1549416206
12266,2990230107
12267,1303862275313467392
12268,1525866486
12269,182582501
12270,1079914873
12271,705395864
12272,317397592
12273,150864005
12274,825036209890029568
12275,1861599570
12276,224790057
12277,97309531
12278,4740545957
12279,2288616079
12280,3453520877
12281,149991809
12282,2700240205
12283,550376166
12284,2469206586
12285,4642872196
12286,1663629140
12287,1327437460146708480
12288,1852389624
12289,855954203533094913
12290,1143119184
12291,729756794671730689
12292,199389735
12293,463478995
12294,163600940
12295,301219079
12296,949048251113713664
12297,1272588837961838592
12298,1153427473079705601
12299,1132407914667433984
12300,2578002639
12301,1436758573
12302,955565145111105536
12303,1197326124814127106
12304,2538367453
12305,1330096873
12306,4175618733
12307,3030990033
12308,1124145734469681158
12309,1227650827357212672
12310,573866808
12311,791007286542073857
12312,1260963546927632385
12313,30039079
12314,913574993522544640
12315,1328281238
12316,1346637214038503424
12317,1140408882780672000
12318,196545899
12319,958149313254821888
12320,1305201799771688960
12321,1328780706294718466
12322,180599582
12323,4190702835
12324,1035339344318529541
12325,1180987229197520896
12326,749995562058051584
12327,1177384345
12328,74814764
12329,28773748
12330,909860217701240832
12331,183408601
12332,1025066598
12333,583824269
12334,2152981929
12335,1041402631078506497
12336,820323437977669640
12337,3041197828
12338,1345711942095294466
12339,297662557
12340,1325929295370461185
12341,1262256589
12342,240686673
12343,200994082
12344,207203026
12345,1226956614504263681
12346,1093284453122752512
12347,1390651712
12348,1689981888
12349,3413758791
12350,3064152299
12351,1269695871400251394
12352,3416213621
12353,2845065219
12354,1208875401495355392
12355,917446362106654723
12356,1209104143119458307
12357,1096901040715321346
12358,782459447444725760
12359,2580452778
12360,4198092893
12361,151443142
12362,183349473
12363,248969009
12364,4623576688
12365,1167084201524510721
12366,997476617726431232
12367,837538567614169089
12368,761573072168218624
12369,1105323414
12370,1249884575255445504
12371,3552017356
12372,1315455076945797125
12373,1155604639
12374,3380462548
12375,255273419
12376,3206208720
12377,4255646474
12378,1097888690989383680
12379,96175047
12380,223026609
12381,632724463
12382,1172198833465569280
12383,2273150166
12384,723781564648304640
12385,757807676009041920
12386,3040030185
12387,1278546954
12388,868247155
12389,774644438
12390,1285728853051269124
12391,615276389
12392,200553328
12393,1025505747734589440
12394,270590136
12395,254031494
12396,2890754812
12397,1006119827898060800
12398,2823403479
12399,89780111
12400,2319924246
12401,330712526
12402,1088204304723386368
12403,1299899337087033345
12404,48364509
12405,707157934636179456
12406,2828391341
12407,826526118018686980
12408,36395249
12409,1567893919
12410,533830436
12411,548858288
12412,3647794877
12413,1286976759834071041
12414,3426860405
12415,2242576206
12416,2539831385
12417,1148447912
12418,1159298032288043008
12419,1154049989347336192
12420,283590298
12421,1134557566699225089
12422,1088986153016016896
12423,1307338749492297728
12424,1357125560548413440
12425,1233263853422686208
12426,158775721
12427,1099351940864069634
12428,808662772309524480
12429,263763180
12430,741990836
12431,188818591
12432,367464155
12433,1209178015219044359
12434,52934782
12435,533777641
12436,210848356
12437,2302796422
12438,2804654433
12439,209174313
12440,701949424268926976
12441,1354898914395238403
12442,1337548241114714112
12443,1241346088126349312
12444,4748003417
12445,938799870869229569
12446,4288397141
12447,94461974
12448,381822906
12449,583010902
12450,1255660271516991488
12451,615753866
12452,815998308
12453,705134172533366788
12454,1380417661
12455,4371492255
12456,811679546
12457,1588513184
12458,474281222
12459,827197942243143681
12460,1253438264394072071
12461,3127191371
12462,66219556
12463,4189503203
12464,2786362445
12465,180831573
12466,1351755971610214402
12467,700785664107933696
12468,231195740
12469,148903672
12470,16737221
12471,4378083921
12472,1365044618828664835
12473,68502960
12474,892222200073375744
12475,1186104565462192128
12476,1358151028475068416
12477,1200591386992660480
12478,1582043148
12479,4096906931
12480,828439071504596992
12481,916818943
12482,763510316231716865
12483,722417868860747776
12484,456620550
12485,1517204304
12486,754023150
12487,1357006420835762180
12488,2289781272
12489,187914575
12490,472347024
12491,764601222
12492,208797185
12493,2801142059
12494,512608782
12495,1202394913683509251
12496,161382285
12497,253983923
12498,1103644744121495552
12499,187725453
12500,256253535
12501,4205184322
12502,63082458
12503,1278712402310291456
12504,786929706
12505,166630978
12506,3997536863
12507,330993542
12508,1861063610
12509,962447862
12510,1149772316852785153
12511,186682805
12512,76822198
12513,1273725872059691010
12514,2474015894
12515,418181717
12516,2256894974
12517,1266002876331147267
12518,1189714658510491650
12519,713423483758370816
12520,737586679
12521,389853152
12522,223825298
12523,4198032777
12524,1202605411473510400
12525,1694321251
12526,3342323524
12527,185445136
12528,917589057361928194
12529,1309318666601861120
12530,2827988054
12531,605857584
12532,136528837
12533,154309333
12534,997103093207715840
12535,1109655812211916800
12536,1364587468612395016
12537,3991226542
12538,859891123
12539,1321464323680702465
12540,185715431
12541,1216336693
12542,1166005055016853504
12543,1041147585212252161
12544,344955570
12545,2347678764
12546,822434970
12547,1275501317318991876
12548,190382264
12549,153535358
12550,816255890
12551,2521560155
12552,467453956
12553,179152511
12554,1249846862468845570
12555,1145876738863501314
12556,213335555
12557,1094356789502582786
12558,137885766
12559,1188759161544347649
12560,1171515713271451649
12561,553028372
12562,2511560430
12563,1384973492
12564,3352660738
12565,791770701137084416
12566,4196815017
12567,2191415961
12568,294402788
12569,4210359142
12570,402227802
12571,1292574304169799692
12572,1201494043030630400
12573,1272330430751129600
12574,749754126184148992
12575,822639739
12576,1353495962791137282
12577,348764310
12578,2178830954
12579,547776050
12580,197911184
12581,305381768
12582,1216044338339250177
12583,1133567628260401159
12584,3406247165
12585,2835370641
12586,3131015229
12587,1384665349
12588,25430524
12589,234012880
12590,510527296
12591,1277833621294940161
12592,1054010161
12593,1291915628866080768
12594,1904451721
12595,1166778632628514818
12596,346883167
12597,206629494
12598,1389396542
12599,382953627
12600,1086803122490626048
12601,2453222039
12602,1205941028366307328
12603,985205252017328128
12604,136955287
12605,2225802073
12606,928126794
12607,139284385
12608,873621762
12609,91372097
12610,1152302041
12611,746126673595207681
12612,4152566896
12613,950932380
12614,4197899237
12615,1248957042209034240
12616,258763522
12617,2159556666
12618,1350853999914835975
12619,1143318705021030401
12620,1214511208830816257
12621,222152393
12622,171299824
12623,1013461593101930497
12624,1186271820892266496
12625,360956057
12626,3044791149
12627,114365854
12628,501713944
12629,229310205
12630,891694356004036608
12631,1144983158988967938
12632,1321526668499001344
12633,943493561835769857
12634,2234712192
12635,183050474
12636,169543825
12637,1263130913447333888
12638,834191878459420676
12639,4759691009
12640,1018366026
12641,746130121229238272
12642,42521458
12643,293534241
12644,1188079418742394880
12645,922168743299616770
12646,2761988339
12647,1878044918
12648,177330881
12649,1098145860
12650,87823812
12651,893931450
12652,1265064098615701505
12653,829773688790736896
12654,1344851191675678720
12655,1242243324
12656,122160419
12657,897843933228806145
12658,2535710865
12659,1027302995791368197
12660,752237563084242946
12661,1848905077
12662,112760365
12663,14412820
12664,3134730472
12665,1187143695059042304
12666,1223438191996428288
12667,99570874
12668,314790922
12669,58209067
12670,401517766
12671,62709987
12672,228490548
12673,1067771014594076672
12674,182677570
12675,3667719555
12676,2899301493
12677,4847317433
12678,1280647204273881094
12679,1309622949406793728
12680,3290556939
12681,38905765
12682,897285282067881985
12683,1262515626
12684,2886096868
12685,2742308753
12686,151323411
12687,528627659
12688,912866154468823046
12689,1315683971884343300
12690,888731674560925696
12691,3359871351
12692,293020695
12693,2897638570
12694,1219991648748392450
12695,2887032513
12696,608662101
12697,768011754
12698,961215826966786048
12699,157526670
12700,3664812735
12701,1286044430798147597
12702,892154620579065856
12703,1342614612852830208
12704,852563190969925633
12705,1334949474427351043
12706,127838954
12707,123210901
12708,763489657392955392
12709,1189684381746683906
12710,264282780
12711,3774974489
12712,1317400679544246272
12713,1350158227984543744
12714,1206788360557268994
12715,3024183189
12716,1347283353783967749
12717,316150504
12718,145435380
12719,212781313
12720,1330466519256616962
12721,199425649
12722,2597328366
12723,1220281735
12724,1084260285282697222
12725,1272631940085157888
12726,175080426
12727,84729763
12728,1260558498963902465
12729,163917277
12730,155547939
12731,1245401175647825921
12732,1303844330797400074
12733,366706718
12734,340712971
12735,1339426947449966595
12736,817046255687860225
12737,4692262471
12738,2235290874
12739,1222695442615623681
12740,319943172
12741,1965881629
12742,2970144585
12743,345614415
12744,1134939534976794624
12745,2337285198
12746,1406852065
12747,3131705908
12748,976648506
12749,1250858428521734145
12750,343535085
12751,397748551
12752,1210228940180279298
12753,764913331
12754,4091764227
12755,264162537
12756,984530249143717888
12757,4439127509
12758,1352010127818289154
12759,133932882
12760,1158718748255277057
12761,50884583
12762,373429037
12763,4865812521
12764,1345353482426052608
12765,1280551746
12766,1182705263079501826
12767,182166835
12768,984178032259862530
12769,1251095761170898945
12770,944035380
12771,1161392179
12772,1228876222429618182
12773,1377807090
12774,144327622
12775,941247480
12776,1310000027503386624
12777,1310513730720018432
12778,705041979730763776
12779,187278558
12780,858427968
12781,172732050
12782,424460570
12783,1188708297853095936
12784,179289593
12785,145773295
12786,1247913528712929292
12787,757687147528855552
12788,2444673800
12789,263258435
12790,2317700012
12791,2482565172
12792,1349779302
12793,1136893712
12794,3130838465
12795,2560496195
12796,892293303135334400
12797,2555670062
12798,1169391350724354048
12799,740273685458759680
12800,533871926
12801,1219107732109787136
12802,108203012
12803,1318053936146882560
12804,1950315824
12805,4194040659
12806,1344874728
12807,2863327473
12808,58982202
12809,355501358
12810,3742378173
12811,870411322747498496
12812,145396838
12813,167149369
12814,1278065727128428546
12815,1602046422
12816,1262505533933830146
12817,637216203
12818,1279882535569371138
12819,4252886187
12820,142859049
12821,838214925411561477
12822,1311467153099567105
12823,2855757663
12824,47969330
12825,593248066
12826,2953449670
12827,346989741
12828,829952846
12829,230833724
12830,3029287121
12831,318082202
12832,798239563554652160
12833,1217014021
12834,145265473
12835,3369700169
12836,159690106
12837,185920395
12838,201468882
12839,896348915452215298
12840,2250445659
12841,739286547380490240
12842,59946653
12843,147642660
12844,3588112877
12845,1442328656
12846,2580687385
12847,20915873
12848,1340389110343749639
12849,192446877
12850,244091581
12851,2282658240
12852,117255653
12853,1255466243257180161
12854,35710956
12855,213894997
12856,195724227
12857,1921390232
12858,3349761935
12859,2990501109
12860,1206681952901877761
12861,1228663487481643009
12862,1180966399012982784
12863,1004784066955268097
12864,850226026756005888
12865,48454659
12866,1272430513
12867,1532362140
12868,128065676
12869,4228513930
12870,268004145
12871,1273628995595243520
12872,1226491169695305728
12873,732412112115470337
12874,799817287138234369
12875,21381756
12876,151789018
12877,1579291818
12878,2774297030
12879,3142667658
12880,496653479
12881,51271877
12882,1145323703019982848
12883,1284671925554483200
12884,1282143117156614144
12885,1242447857308897285
12886,1308611964206288896
12887,2735776948
12888,242990268
12889,260901572
12890,1260198949199196160
12891,844408968390856705
12892,1297666814218993664
12893,323911790
12894,187750669
12895,2534397857
12896,195147740
12897,2751426172
12898,123080934
12899,86986582
12900,1353208027
12901,210301417
12902,291885913
12903,230728695
12904,702506027862892544
12905,82763466
12906,220418922
12907,880808942317830144
12908,2254467953
12909,1277069578678435844
12910,26817538
12911,346160587
12912,1161364334242619393
12913,1222995868078551055
12914,1000058143
12915,208218460
12916,89100447
12917,133421709
12918,1170812576520953856
12919,1322411265881477120
12920,1034145444673331200
12921,245682783
12922,106222649
12923,162135552
12924,125751877
12925,1066306574
12926,1240653742065803269
12927,701659571
12928,2887029891
12929,3964589783
12930,153849035
12931,989989256742473729
12932,787091061516763136
12933,1241112629566935042
12934,442493742
12935,173284264
12936,1228014332392484875
12937,702910249813016576
12938,1076490073284272128
12939,318037942
12940,331869833
12941,785607608
12942,4584496636
12943,1056333030124609536
12944,380659107
12945,167565603
12946,930798935094022144
12947,959436888003301376
12948,1132660640366157824
12949,3157533813
12950,3421483024
12951,101898497
12952,1302057209191374849
12953,963581136
12954,1170171164
12955,2445064772
12956,1238985711023513605
12957,551336511
12958,4018349110
12959,2394776322
12960,1388402383
12961,135644061
12962,148218864
12963,1068728466621763588
12964,1306018349005123589
12965,398513801
12966,532700513
12967,833039515895943169
12968,3096870207
12969,3383423572
12970,2636209966
12971,298879472
12972,302268906
12973,599650424
12974,2862151726
12975,1304112300224393216
12976,1307851364
12977,888731414232956928
12978,1118902239643537409
12979,1074660338468032512
12980,1019559511
12981,192927065
12982,135525249
12983,1028009544801300480
12984,2778527788
12985,3156630143
12986,4610687957
12987,878979385625382912
12988,3131125600
12989,3176107390
12990,166257745
12991,1347168397247672326
12992,1007393887
12993,374240491
12994,1229517232725807104
12995,510308608
12996,491957553
12997,305143160
12998,604194786
12999,1183385937839116290
13000,1135435208
13001,200729371
13002,2744370599
13003,338991494
13004,1052577202175467521
13005,2495237478
13006,285785743
13007,1702438807
13008,1182992361405767683
13009,242486200
13010,2349456344
13011,340941769
13012,296599018
13013,1361819966
13014,872427096
13015,1136259278044635141
13016,4239074908
13017,287650269
13018,35859008
13019,4089873334
13020,1333405534410715137
13021,3843506074
13022,876605903616737280
13023,2458382093
13024,75806794
13025,70059100
13026,1029004857213177857
13027,145755886
13028,2848414761
13029,1192616419864666112
13030,3011199185
13031,3798920967
13032,1319439136282075136
13033,28870059
13034,398461357
13035,1234123623859990528
13036,395610437
13037,618149817
13038,170682622
13039,87934321
13040,2153846979
13041,259281598
13042,90545727
13043,1703114323
13044,217095708
13045,334055371
13046,1139942981199376386
13047,141645125
13048,965679143223549958
13049,1328504870857564164
13050,1027742658
13051,50783665
13052,122580105
13053,904510273578569728
13054,1059293516197703680
13055,1133830531081211906
13056,2575883604
13057,75176965
13058,1299076367842193408
13059,1295146241014333441
13060,1197657664861458432
13061,151646781
13062,127951486
13063,224629374
13064,787237703511408640
13065,1311239790
13066,1244708989117530113
13067,561415485
13068,2490101752
13069,174857700
13070,323638838
13071,4755492621
13072,280295090
13073,1292829008963555328
13074,400798063
13075,1234928576
13076,136087953
13077,1360980025
13078,1337213106792128512
13079,3551708116
13080,3131151718
13081,1297709141545410560
13082,354660999
13083,917653474527137793
13084,1304125621887471616
13085,1173727824563331072
13086,1197319110809587712
13087,1309616688124628993
13088,169649329
13089,302945220
13090,269990365
13091,2319314948
13092,184311711
13093,1245050872742260736
13094,924788382340997121
13095,2204996407
13096,497191321
13097,57784188
13098,208651774
13099,890526261126287361
13100,2821921467
13101,1035163566230446080
13102,909437238982971392
13103,4041069310
13104,1123710481
13105,769970766
13106,822505464
13107,1268247092981628930
13108,421086298
13109,4604522356
13110,3172965183
13111,331435334
13112,120435208
13113,4654344868
13114,1856298324
13115,43939236
13116,1294330230413426690
13117,228203605
13118,1115014789
13119,2366303513
13120,1113912117114097666
13121,153063801
13122,1220172440451665920
13123,2949519904
13124,909416525286854658
13125,774386173288513538
13126,2652826596
13127,2340660626
13128,132878929
13129,1180619363721908225
13130,905201943089487880
13131,794526316183846913
13132,200477464
13133,992837104270041089
13134,199471909
13135,51848857
13136,273227253
13137,1332369507537530884
13138,3105927693
13139,100226968
13140,906330128564801536
13141,75925377
13142,928807668088754177
13143,938482212667822082
13144,150668732
13145,2798127877
13146,1149338133147860992
13147,2409297565
13148,303350587
13149,700822280989966337
13150,2288668062
13151,286200564
13152,1689607256
13153,1111292996
13154,2259370703
13155,139803735
13156,208260201
13157,3433674761
13158,191874844
13159,1475922182
13160,972591213739208706
13161,3418896136
13162,1196229640018386944
13163,1279770002514685958
13164,919944489027940352
13165,1015729391899500544
13166,149096332
13167,3405584403
13168,170179217
13169,1197926821259558912
13170,599763338
13171,206400249
13172,754274216
13173,823688029491593216
13174,1133098347198320640
13175,1252779892208517127
13176,1286454465042808834
13177,4799820449
13178,1367633873409093633
13179,1346998678511349760
13180,1357732117
13181,1201716001
13182,79351207
13183,1304523201528164352
13184,1261822970370162690
13185,2831536503
13186,1364128740
13187,122454544
13188,4397036849
13189,43770058
13190,857343391
13191,802986426099007492
13192,111142649
13193,1224478982843895815
13194,278750286
13195,2171443908
13196,923297951828664320
13197,868988106854342656
13198,1146288276246016001
13199,1276174810213756929
13200,168011757
13201,1309108993172832257
13202,2603805908
13203,2705339826
13204,1281158587
13205,1326895128523517953
13206,1265328286260965379
13207,66276025
13208,2746794336
13209,1208391015947735043
13210,779751531340042240
13211,2787158774
13212,383010855
13213,1320789239039217668
13214,845069324180246529
13215,739011314
13216,186856391
13217,2532865220
13218,252415576
13219,489842403
13220,1969238724
13221,606544942
13222,786202208002072576
13223,1170446614374375425
13224,220316340
13225,997612381260918785
13226,942918558404759553
13227,1169081102478315521
13228,183693726
13229,2705880473
13230,136878613
13231,4228814233
13232,2841536523
13233,137311714
13234,3359738723
13235,3035767881
13236,154786676
13237,1243512342387834881
13238,75223887
13239,1036741348446097413
13240,900363601130774529
13241,893652878711296000
13242,2788296077
13243,135294884
13244,376038470
13245,122591761
13246,715612379556536320
13247,217148923
13248,1293396991846883330
13249,1161030122050326529
13250,1084312832
13251,4833671476
13252,254849858
13253,94106915
13254,285217775
13255,3064882173
13256,4777745853
13257,254529472
13258,632357173
13259,721757410692579328
13260,1095382807860441088
13261,752565846443225088
13262,3482203516
13263,1682160362
13264,27501812
13265,1216778406
13266,1036220346872070149
13267,1360669422
13268,217081147
13269,2615143240
13270,1188178169062416385
13271,208712925
13272,268617910
13273,864153828
13274,207141054
13275,182512870
13276,58126078
13277,483465774
13278,251108303
13279,123874053
13280,2721110709
13281,1368478159
13282,308032734
13283,1258539061624668160
13284,442792550
13285,1166137708776960000
13286,1083333629114310656
13287,1164266659667992578
13288,752533705521070080
13289,212972202
13290,905814508224090112
13291,2245747636
13292,146048768
13293,1092814739984580608
13294,208588797
13295,176556943
13296,4400245941
13297,456661307
13298,533139509
13299,611852024
13300,146896069
13301,902293470353739780
13302,1366460393040805893
13303,2571894888
13304,1385307956
13305,1262432005
13306,166249261
13307,165568638
13308,31559141
13309,1298730989754212352
13310,441404720
13311,197038096
13312,36058952
13313,190675411
13314,1325208744490307584
13315,1257089937574428672
13316,1044265006676742144
13317,617724103
13318,1146452426909769728
13319,4796554756
13320,232629106
13321,746434787175436288
13322,2209881884
13323,925767682355548160
13324,4026406295
13325,1221229785000693762
13326,3296080259
13327,3109198325
13328,1271596365844447232
13329,170931986
13330,232949787
13331,2996126777
13332,186148985
13333,158794279
13334,118189004
13335,1131232322
13336,1264432549
13337,1268994906212782082
13338,304451405
13339,1064100643
13340,149880990
13341,296201155
13342,566000702
13343,1205832080627814401
13344,203337378
13345,259510505
13346,701936033798168581
13347,816329407757488129
13348,1294384567063912448
13349,555631316
13350,68268069
13351,1339581839581696003
13352,102439557
13353,259795624
13354,1062438162100830208
13355,3020529329
13356,733004985903001600
13357,1183403538447306755
13358,3131076166
13359,1349881550725410824
13360,2779787172
13361,3003961161
13362,2230765710
13363,1203172367264047105
13364,145819676
13365,1169440330925727744
13366,1072594780369113093
13367,520606452
13368,1163945264476020738
13369,1248236155717529600
13370,1063962143291318272
13371,1218999911485771776
13372,2953517871
13373,2730118150
13374,2902591505
13375,1218263945913479168
13376,4004802413
13377,2239961156
13378,1163626420511354883
13379,1340258085374451713
13380,1568025355
13381,238832870
13382,1250144862839635973
13383,1263352402985574405
13384,2335771229
13385,1280605214735826945
13386,1244437342829580290
13387,1341073967503831041
13388,1250503145748410369
13389,2918863445
13390,1060723908
13391,3298188065
13392,254045011
13393,1338964317509652480
13394,514648917
13395,1026785408
13396,1308805100048191490
13397,837015796207521792
13398,2582114627
13399,203216370
13400,1366354161265217541
13401,271057186
13402,191304841
13403,1186080397626658816
13404,314875444
13405,2792146361
13406,2205865113
13407,1346498340
13408,1609572020
13409,185746358
13410,1255690071644274688
13411,195067716
13412,1014320634971729921
13413,184948927
13414,1185614287554957313
13415,1154899778423132160
13416,1310198787240079365
13417,994742657690886144
13418,3308996296
13419,223707211
13420,3313939659
13421,1298763173248499712
13422,1331966510093496321
13423,1726523918
13424,595722599
13425,994427945136676869
13426,3991137801
13427,992441141986553857
13428,2443271814
13429,374856593
13430,464711291
13431,324648177
13432,46531058
13433,173153876
13434,943936619211575296
13435,1109155754517450753
13436,811256768
13437,1973145866
13438,268633817
13439,2683730221
13440,162506588
13441,1312021196716879873
13442,330257838
13443,1215698759407087617
13444,387917464
13445,260963595
13446,2305744308
13447,924723124133867520
13448,1250221245087518720
13449,188314851
13450,2430810222
13451,277360068
13452,1067559167441932289
13453,46431868
13454,1431274850
13455,131557285
13456,327157473
13457,832183474769580033
13458,89428710
13459,1254937076346339328
13460,529504037
13461,942600655797194753
13462,776951021406973953
13463,1490486862
13464,807633038947401733
13465,523938138
13466,4460933057
13467,1355567591079763975
13468,1341217345566597121
13469,3708885417
13470,2426310455
13471,153444103
13472,1220471341041823749
13473,2867313822
13474,1010121753958461440
13475,555754674
13476,1109171712527081472
13477,341410928
13478,769906356186910721
13479,1665347498
13480,373559492
13481,950842639
13482,360435513
13483,134123304
13484,1319607553085628421
13485,928520096485658624
13486,620306696
13487,1104961756055642113
13488,1133944551998181377
13489,2153937264
13490,1142545504334766082
13491,262404732
13492,539313695
13493,4197999257
13494,1127752246526189570
13495,3342731014
13496,403026855
13497,1320700162478661633
13498,226621881
13499,733063048919945216
13500,1003434419330408449
13501,989897966
13502,1009995859
13503,741646850
13504,920042184887427073
13505,248265858
13506,3009069664
13507,1351610775715110918
13508,306356910
13509,119567644
13510,2312698567
13511,870413724905070594
13512,165101022
13513,1161683479
13514,2994743607
13515,1005229127710990343
13516,312133984
13517,1333493219179589635
13518,173175452
13519,535779496
13520,4107518393
13521,1355318819141595142
13522,2168726835
13523,2956287231
13524,759564168412401664
13525,167152795
13526,115155155
13527,2393479974
13528,2439948253
13529,4198243901
13530,135526996
13531,2407413558
13532,1099414831587835905
13533,39551333
13534,3323374155
13535,1275102764369141762
13536,879073000817127427
13537,1143289143117647872
13538,4870674777
13539,2688356862
13540,144284080
13541,1270339766
13542,1116351467974221824
13543,2409125844
13544,133785959
13545,237863076
13546,1099391986447077376
13547,279577660
13548,766401616966782977
13549,352046421
13550,1313188723778084881
13551,3024571324
13552,16350991
13553,217037765
13554,2228970691
13555,708437737150541824
13556,598391907
13557,347408858
13558,1439319715
13559,146591055
13560,1236769502353854469
13561,224055668
13562,139531805
13563,182429158
13564,226001874
13565,104328700
13566,341576772
13567,827673719795486720
13568,2274295135
13569,1102962982710071296
13570,138543906
13571,179677151
13572,701166059525693440
13573,4216798754
13574,1251559051009437697
13575,1133749357059215360
13576,196580198
13577,148125043
13578,161032946
13579,3191434995
13580,574108280
13581,796824523265966080
13582,254758845
13583,2313754502
13584,3080037659
13585,1244774282
13586,159274821
13587,4231345935
13588,894281598702694401
13589,1210753155312406531
13590,3423194109
13591,160736384
13592,1226126909974732800
13593,1949398014
13594,2523049333
13595,333179700
13596,3754311377
13597,768664509657604096
13598,147066433
13599,277512283
13600,1431787506
13601,1317962258836836360
13602,162427894
13603,175384181
13604,163540523
13605,276793376
13606,1622889240
13607,2835373809
13608,3071458702
13609,1019602380239855618
13610,901905888423944193
13611,169924579
13612,225149128
13613,631550966
13614,3226205679
13615,2909495416
13616,109458862
13617,967966592
13618,1321239213560467457
13619,778189
13620,2354956262
13621,35812677
13622,346806362
13623,3110260079
13624,4223197522
13625,1030625314722988032
13626,754521508257665024
13627,1570447658
13628,1214291780088107008
13629,1403447233
13630,788231943020306432
13631,393637781
13632,2938194081
13633,1321141756507947013
13634,365985583
13635,1166847681156849664
13636,1056968725168115714
13637,301786491
13638,194864143
13639,1211818047863840768
13640,2816692535
13641,1337058172478033923
13642,1402514900
13643,935304360
13644,935878448
13645,1266183780
13646,1242285596
13647,75600825
13648,181944587
13649,2829282991
13650,741694565825052672
13651,1324186777138188288
13652,2505288793
13653,3237377115
13654,1274378853453123585
13655,1274368983530180615
13656,479844270
13657,2201808455
13658,1352258919918415874
13659,140961493
13660,216029405
13661,480713895
13662,1398417163
13663,1274533922626588672
13664,2149888872
13665,1257817640602566656
13666,35415764
13667,25253768
13668,114447306
13669,161850368
13670,2363084816
13671,3077977194
13672,549794517
13673,1431682999
13674,2253805561
13675,1213858353035636738
13676,66539494
13677,996266856
13678,2952707351
13679,989338521952571392
13680,1566206678
13681,760568735258271744
13682,138899176
13683,2732758305
13684,1748533537
13685,1328656860958830592
13686,2609386182
13687,199280761
13688,2535206777
13689,303225453
13690,299985720
13691,1149644282
13692,1359895890698375174
13693,1310919541766139904
13694,1285701310306750464
13695,906317764410974208
13696,1182463714508902401
13697,30338408
13698,491601185
13699,820635418668503040
13700,445790060
13701,1300139367927812103
13702,1099860854
13703,241695178
13704,729362553042817024
13705,748888528684212224
13706,332928223
13707,262202367
13708,201571922
13709,3043694529
13710,1308404377
13711,52485389
13712,498133728
13713,898741992
13714,1235880940121075712
13715,1286778607
13716,3873327808
13717,842205858
13718,208582050
13719,1268718644311310337
13720,546158851
13721,509280811
13722,3053305844
13723,1325468623507509249
13724,2890758833
13725,1082227084511072256
13726,868894083032461312
13727,185217211
13728,255732284
13729,976441178
13730,1120491026
13731,1223122393
13732,272137555
13733,148955960
